,restaurant_name,location_url
78,দুলাল ষ্টোর,https://www.google.com/maps/place/%E0%A6%A6%E0%A7%81%E0%A6%B2%E0%A6%BE%E0%A6%B2+%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%B0/data=!4m7!3m6!1s0x3754bf5d6e66f233:0x35c6f11190cbf36c!8m2!3d22.9063309!4d90.9467371!16s%2Fg%2F11h0w9jp2n!19sChIJM_Jmbl2_VDcRbPPLkBHxxjU?authuser=0&hl=bn&rclk=1
79,Techlink,https://www.google.com/maps/place/Techlink/data=!4m7!3m6!1s0x37535d00394df269:0x7117ad72e13c3de4!8m2!3d22.9123584!4d91.3180042!16s%2Fg%2F11x8g9p2pw!19sChIJafJNOQBdUzcR5D084XKtF3E?authuser=0&hl=bn&rclk=1
80,শাহাদাত টেলিকম,https://www.google.com/maps/place/%E0%A6%B6%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%A6%E0%A6%BE%E0%A6%A4+%E0%A6%9F%E0%A7%87%E0%A6%B2%E0%A6%BF%E0%A6%95%E0%A6%AE/data=!4m7!3m6!1s0x3754aba5e8fc23e3:0xa7b734b9810c4d85!8m2!3d22.701139!4d91.1744802!16s%2Fg%2F11trdpyk60!19sChIJ4yP86KWrVDcRhU0Mgbk0t6c?authuser=0&hl=bn&rclk=1
81,বিডি কম্পিউটার,https://www.google.com/maps/place/%E0%A6%AC%E0%A6%BF%E0%A6%A1%E0%A6%BF+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x375359f45e087e63:0xff6d338dd6c0fe55!8m2!3d22.8718927!4d91.2792755!16s%2Fg%2F11p4b8dhjz!19sChIJY34IXvRZUzcRVf7A1o0zbf8?authuser=0&hl=bn&rclk=1
82,"সাকসেস কম্পিউটার, ন্যান্ডিয়াপাড়া","https://www.google.com/maps/place/%E0%A6%B8%E0%A6%BE%E0%A6%95%E0%A6%B8%E0%A7%87%E0%A6%B8+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0,+%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%AA%E0%A6%BE%E0%A6%A1%E0%A6%BC%E0%A6%BE/data=!4m7!3m6!1s0x37549799026da937:0xb45dcba7ffb5f05d!8m2!3d23.0370048!4d91.0416662!16s%2Fg%2F11f317mn18!19sChIJN6ltApmXVDcRXfC1_6fLXbQ?authuser=0&hl=bn&rclk=1"
83,"সিংগার চৌমুহনী, নোয়াখালী","https://www.google.com/maps/place/%E0%A6%B8%E0%A6%BF%E0%A6%82%E0%A6%97%E0%A6%BE%E0%A6%B0+%E0%A6%9A%E0%A7%8C%E0%A6%AE%E0%A7%81%E0%A6%B9%E0%A6%A8%E0%A7%80,+%E0%A6%A8%E0%A7%8B%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%96%E0%A6%BE%E0%A6%B2%E0%A7%80/data=!4m7!3m6!1s0x3754a3b4361767bb:0xc004f18ad03cf5da!8m2!3d22.94514!4d91.1133581!16s%2Fg%2F11b8v9n31f!19sChIJu2cXNrSjVDcR2vU80IrxBMA?authuser=0&hl=bn&rclk=1"
84,এম/এস নুর ভ্যারাইটিস স্টোর,https://www.google.com/maps/place/%E0%A6%8F%E0%A6%AE%2F%E0%A6%8F%E0%A6%B8+%E0%A6%A8%E0%A7%81%E0%A6%B0+%E0%A6%AD%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B0%E0%A6%BE%E0%A6%87%E0%A6%9F%E0%A6%BF%E0%A6%B8+%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%B0/data=!4m7!3m6!1s0x3754a11640895459:0xd8b1ccbef4e145f5!8m2!3d22.9476091!4d91.1541353!16s%2Fg%2F11m_j_fqft!19sChIJWVSJQBahVDcR9UXh9L7Msdg?authuser=0&hl=bn&rclk=1
85,এনএস্তু বুক রিসাইক্লিং,https://www.google.com/maps/place/%E0%A6%8F%E0%A6%A8%E0%A6%8F%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A7%81+%E0%A6%AC%E0%A7%81%E0%A6%95+%E0%A6%B0%E0%A6%BF%E0%A6%B8%E0%A6%BE%E0%A6%87%E0%A6%95%E0%A7%8D%E0%A6%B2%E0%A6%BF%E0%A6%82/data=!4m7!3m6!1s0x3754afc0159f4cc3:0x57864162bb62b2d!8m2!3d22.7948395!4d91.1026341!16s%2Fg%2F11jzx6bnzl!19sChIJw0yfFcCvVDcRLSu2KxZkeAU?authuser=0&hl=bn&rclk=1
86,কম্পিউটার ভিলেজ,https://www.google.com/maps/place/%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0+%E0%A6%AD%E0%A6%BF%E0%A6%B2%E0%A7%87%E0%A6%9C/data=!4m7!3m6!1s0x3754bf7cc16a9a65:0x63fb75358fd8edf1!8m2!3d22.9405847!4d90.9089768!16s%2Fg%2F11c30sxmxp!19sChIJZZpqwXy_VDcR8e3YjzV1-2M?authuser=0&hl=bn&rclk=1
87,মুন্নী মিডিয়া,https://www.google.com/maps/place/%E0%A6%AE%E0%A7%81%E0%A6%A8%E0%A7%8D%E0%A6%A8%E0%A7%80+%E0%A6%AE%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE/data=!4m7!3m6!1s0x375361ca4a643f13:0x159bdda9a711b0e3!8m2!3d23.0077429!4d91.2738738!16s%2Fg%2F11gw2pv67p!19sChIJEz9kSsphUzcR47ARp6ndmxU?authuser=0&hl=bn&rclk=1
88,কম্পিউটার হাউস,https://www.google.com/maps/place/%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0+%E0%A6%B9%E0%A6%BE%E0%A6%89%E0%A6%B8/data=!4m7!3m6!1s0x3754ec790dd6b111:0x9a872b32e5464f8d!8m2!3d23.0981923!4d90.8608336!16s%2Fg%2F11fz9y61rr!19sChIJEbHWDXnsVDcRjU9G5TIrh5o?authuser=0&hl=bn&rclk=1
89,মা ইলেকট্রনিক্স এবং ইলেক্ট্রনিক,https://www.google.com/maps/place/%E0%A6%AE%E0%A6%BE+%E0%A6%87%E0%A6%B2%E0%A7%87%E0%A6%95%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B8+%E0%A6%8F%E0%A6%AC%E0%A6%82+%E0%A6%87%E0%A6%B2%E0%A7%87%E0%A6%95%E0%A7%8D%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BF%E0%A6%95/data=!4m7!3m6!1s0x37535ef9216d2783:0xfddd8b50fed99138!8m2!3d22.9453374!4d91.2563669!16s%2Fg%2F11fxx3g468!19sChIJgydtIfleUzcROJHZ_lCL3f0?authuser=0&hl=bn&rclk=1
90,এ কে ট্রেডার্স,https://www.google.com/maps/place/%E0%A6%8F+%E0%A6%95%E0%A7%87+%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%A1%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8/data=!4m7!3m6!1s0x3754a526a55f707f:0xbe45ac7518875af0!8m2!3d22.8131981!4d91.0703925!16s%2Fg%2F11kk5clgpp!19sChIJf3BfpSalVDcR8FqHGHWsRb4?authuser=0&hl=bn&rclk=1
91,এ ওয়ান ইলেকট্রনিক্স,https://www.google.com/maps/place/%E0%A6%8F+%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A8+%E0%A6%87%E0%A6%B2%E0%A7%87%E0%A6%95%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B8/data=!4m7!3m6!1s0x3753615b226fe1f3:0x41a52aba3a514973!8m2!3d22.9890736!4d91.2331888!16s%2Fg%2F11krqdpzv0!19sChIJ8-FvIlthUzcRc0lROroqpUE?authuser=0&hl=bn&rclk=1
92,বিখ্যাত কম্পিউটার,https://www.google.com/maps/place/%E0%A6%AC%E0%A6%BF%E0%A6%96%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A4+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x37535c374ae12fbf:0xc8bcb2b8453b2878!8m2!3d22.9375698!4d91.3036878!16s%2Fg%2F11bbvpnbtl!19sChIJvy_hSjdcUzcReCg7RbiyvMg?authuser=0&hl=bn&rclk=1
93,এম/এস ইউসূফ স্টোর,https://www.google.com/maps/place/%E0%A6%8F%E0%A6%AE%2F%E0%A6%8F%E0%A6%B8+%E0%A6%87%E0%A6%89%E0%A6%B8%E0%A7%82%E0%A6%AB+%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%B0/data=!4m7!3m6!1s0x3753594662352247:0xfbc3db7249790f61!8m2!3d22.8618836!4d91.2492338!16s%2Fg%2F11t2c1xjt_!19sChIJRyI1YkZZUzcRYQ95SXLbw_s?authuser=0&hl=bn&rclk=1
94,সোনাইমুড়ী বাজার,https://www.google.com/maps/place/%E0%A6%B8%E0%A7%8B%E0%A6%A8%E0%A6%BE%E0%A6%87%E0%A6%AE%E0%A7%81%E0%A7%9C%E0%A7%80+%E0%A6%AC%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x375498f8a59d7ecd:0x685333a2e288d075!8m2!3d23.0390598!4d91.0962375!16s%2Fg%2F1tm86sh4!19sChIJzX6dpfiYVDcRddCI4qIzU2g?authuser=0&hl=bn&rclk=1
95,Basurhat Electronics,https://www.google.com/maps/place/Basurhat+Electronics/data=!4m7!3m6!1s0x37535942ea448829:0x139a08e6b94fd76d!8m2!3d22.878606!4d91.2783606!16s%2Fg%2F11f4t_z64m!19sChIJKYhE6kJZUzcRbddPueYImhM?authuser=0&hl=bn&rclk=1
96,নাহার কম্পিউটার অ্যান্ড ট্রেনিং সেন্টার,https://www.google.com/maps/place/%E0%A6%A8%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%B0+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0+%E0%A6%85%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1+%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A6%BF%E0%A6%82+%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x3754b32367cd0f65:0x3d272ea767913ee7!8m2!3d22.6995625!4d90.9976875!16s%2Fg%2F11t4ffvv7z!19sChIJZQ_NZyOzVDcR5z6RZ6cuJz0?authuser=0&hl=bn&rclk=1
97,মুনমুন এন্টারপ্রাইজ,https://www.google.com/maps/place/%E0%A6%AE%E0%A7%81%E0%A6%A8%E0%A6%AE%E0%A7%81%E0%A6%A8+%E0%A6%8F%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%87%E0%A6%9C/data=!4m7!3m6!1s0x375495fa5af4d195:0x103085747f989bf5!8m2!3d23.06103!4d90.9703491!16s%2Fg%2F11qq01pm6q!19sChIJldH0WvqVVDcR9ZuYf3SFMBA?authuser=0&hl=bn&rclk=1
98,মামুন কম্পিউটার & ডিজিটাল স্টুডিও,https://www.google.com/maps/place/%E0%A6%AE%E0%A6%BE%E0%A6%AE%E0%A7%81%E0%A6%A8+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0+%26+%E0%A6%A1%E0%A6%BF%E0%A6%9C%E0%A6%BF%E0%A6%9F%E0%A6%BE%E0%A6%B2+%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%81%E0%A6%A1%E0%A6%BF%E0%A6%93/data=!4m7!3m6!1s0x375367cefdec2a23:0xab38990dd3696449!8m2!3d23.0749288!4d91.3445072!16s%2Fg%2F11h3fch0h7!19sChIJIyrs_c5nUzcRSWRp0w2ZOKs?authuser=0&hl=bn&rclk=1
99,বিসমিল্লাহ টেলিকম,https://www.google.com/maps/place/%E0%A6%AC%E0%A6%BF%E0%A6%B8%E0%A6%AE%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%B2%E0%A6%BE%E0%A6%B9+%E0%A6%9F%E0%A7%87%E0%A6%B2%E0%A6%BF%E0%A6%95%E0%A6%AE/data=!4m7!3m6!1s0x3754c94e9529f2a5:0x5e5316f88f554ae1!8m2!3d22.7407192!4d90.8463282!16s%2Fg%2F11mw6zp0zb!19sChIJpfIplU7JVDcR4UpVj_gWU14?authuser=0&hl=bn&rclk=1
100,আসুস এক্সক্লুসিভ স্টোর -ফেনি,https://www.google.com/maps/place/%E0%A6%86%E0%A6%B8%E0%A7%81%E0%A6%B8+%E0%A6%8F%E0%A6%95%E0%A7%8D%E0%A6%B8%E0%A6%95%E0%A7%8D%E0%A6%B2%E0%A7%81%E0%A6%B8%E0%A6%BF%E0%A6%AD+%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%B0+-%E0%A6%AB%E0%A7%87%E0%A6%A8%E0%A6%BF/data=!4m7!3m6!1s0x375369494aa57c15:0x91a0771f0262aa88!8m2!3d23.0091623!4d91.3902639!16s%2Fg%2F11t9kd33j1!19sChIJFXylSklpUzcRiKpiAh93oJE?authuser=0&hl=bn&rclk=1
101,ফরএজিকম্পিউটার,https://www.google.com/maps/place/%E0%A6%AB%E0%A6%B0%E0%A6%8F%E0%A6%9C%E0%A6%BF%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x375369d3e4d1289b:0x29394986dd40213f!8m2!3d23.0132679!4d91.4009392!16s%2Fg%2F11h7d8nwq6!19sChIJmyjR5NNpUzcRPyFA3YZJOSk?authuser=0&hl=bn&rclk=1
102,এপেক্স,https://www.google.com/maps/place/%E0%A6%8F%E0%A6%AA%E0%A7%87%E0%A6%95%E0%A7%8D%E0%A6%B8/data=!4m7!3m6!1s0x3754a3cd9a11b171:0xbf63319da7212d58!8m2!3d22.9459011!4d91.1246221!16s%2Fg%2F11g8yb48bl!19sChIJcbERms2jVDcRWC0hp50xY78?authuser=0&hl=bn&rclk=1
103,ইত্যাদি শপ এন্ড কম্পিউটার ITTADI SHOP AND COMPUTER,https://www.google.com/maps/place/%E0%A6%87%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A6%E0%A6%BF+%E0%A6%B6%E0%A6%AA+%E0%A6%8F%E0%A6%A8%E0%A7%8D%E0%A6%A1+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0+ITTADI+SHOP+AND+COMPUTER/data=!4m7!3m6!1s0x375343d9d7e0b147:0x1c5aac8c7d2c13f0!8m2!3d22.9334869!4d91.3756176!16s%2Fg%2F11s8wbl2_1!19sChIJR7Hg19lDUzcR8BMsfYysWhw?authuser=0&hl=bn&rclk=1
104,"খেলাফত বাজার, কালিকাপুর","https://www.google.com/maps/place/%E0%A6%96%E0%A7%87%E0%A6%B2%E0%A6%BE%E0%A6%AB%E0%A6%A4+%E0%A6%AC%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0,+%E0%A6%95%E0%A6%BE%E0%A6%B2%E0%A6%BF%E0%A6%95%E0%A6%BE%E0%A6%AA%E0%A7%81%E0%A6%B0/data=!4m7!3m6!1s0x375499d3d8478e93:0xce5acc8d6d2c59bc!8m2!3d23.0226285!4d91.0678093!16s%2Fg%2F11t3z9qdkg!19sChIJk45H2NOZVDcRvFksbY3MWs4?authuser=0&hl=bn&rclk=1"
105,পিসি জোন,https://www.google.com/maps/place/%E0%A6%AA%E0%A6%BF%E0%A6%B8%E0%A6%BF+%E0%A6%9C%E0%A7%8B%E0%A6%A8/data=!4m7!3m6!1s0x37548462e0389d6b:0x326872d66b52ad79!8m2!3d23.2384376!4d91.1248997!16s%2Fg%2F11bw2_c6f5!19sChIJa5044GKEVDcRea1Sa9ZyaDI?authuser=0&hl=bn&rclk=1
106,রাজু কম্পিউটার,https://www.google.com/maps/place/%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A7%81+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x3754ad9bf06e2047:0x7e0db30b72f81954!8m2!3d22.6346315!4d91.1299023!16s%2Fg%2F11l34rykyk!19sChIJRyBu8JutVDcRVBn4cguzDX4?authuser=0&hl=bn&rclk=1
107,"জিপ্রযুক্তি.কম - সোনাইমুড়ী, নোয়াখালী","https://www.google.com/maps/place/%E0%A6%9C%E0%A6%BF%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AF%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF.%E0%A6%95%E0%A6%AE+-+%E0%A6%B8%E0%A7%8B%E0%A6%A8%E0%A6%BE%E0%A6%87%E0%A6%AE%E0%A7%81%E0%A6%A1%E0%A6%BC%E0%A7%80,+%E0%A6%A8%E0%A7%8B%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%96%E0%A6%BE%E0%A6%B2%E0%A7%80/data=!4m7!3m6!1s0x375499c7d8cdeca9:0xe702d518b9b8d5c8!8m2!3d23.0380289!4d91.0963475!16s%2Fg%2F11k42bdmw_!19sChIJqezN2MeZVDcRyNW4uRjVAuc?authuser=0&hl=bn&rclk=1"
108,কম্পিউটার মানিয়া বিডি চিটাগং ব্রাঞ্চ,https://www.google.com/maps/place/%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0+%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE+%E0%A6%AC%E0%A6%BF%E0%A6%A1%E0%A6%BF+%E0%A6%9A%E0%A6%BF%E0%A6%9F%E0%A6%BE%E0%A6%97%E0%A6%82+%E0%A6%AC%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%9E%E0%A7%8D%E0%A6%9A/data=!4m7!3m6!1s0x30acd90b9e713c31:0x57ec57409d02d10a!8m2!3d22.3615003!4d91.8124146!16s%2Fg%2F11rrs340zb!19sChIJMTxxngvZrDARCtECnUBX7Fc?authuser=0&hl=bn&rclk=1
109,ট্রান্সকম ইলেকট্রনিক্স এক্সক্লুসিভ-দাগনভূঞান,https://www.google.com/maps/place/%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%B8%E0%A6%95%E0%A6%AE+%E0%A6%87%E0%A6%B2%E0%A7%87%E0%A6%95%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B8+%E0%A6%8F%E0%A6%95%E0%A7%8D%E0%A6%B8%E0%A6%95%E0%A7%8D%E0%A6%B2%E0%A7%81%E0%A6%B8%E0%A6%BF%E0%A6%AD-%E0%A6%A6%E0%A6%BE%E0%A6%97%E0%A6%A8%E0%A6%AD%E0%A7%82%E0%A6%9E%E0%A6%BE%E0%A6%A8/data=!4m7!3m6!1s0x37535dc127d06d1b:0x601a20c77004c8d7!8m2!3d22.9382236!4d91.305177!16s%2Fg%2F11llf0xw7d!19sChIJG23QJ8FdUzcR18gEcMcgGmA?authuser=0&hl=bn&rclk=1
110,Tat Sharee Ghor ( তাঁত শাড়ি ঘর ),https://www.google.com/maps/place/Tat+Sharee+Ghor+%28+%E0%A6%A4%E0%A6%BE%E0%A6%81%E0%A6%A4+%E0%A6%B6%E0%A6%BE%E0%A7%9C%E0%A6%BF+%E0%A6%98%E0%A6%B0+%29/data=!4m7!3m6!1s0x3754a39b36b4ca9d:0xd7e7ecc8b5bf409f!8m2!3d22.9465266!4d91.1207087!16s%2Fg%2F11hlcjr2v2!19sChIJncq0NpujVDcRn0C_tcjs59c?authuser=0&hl=bn&rclk=1
111,নজরুল ষ্টোর এন্ড কম্পিউটার সেন্টার,https://www.google.com/maps/place/%E0%A6%A8%E0%A6%9C%E0%A6%B0%E0%A7%81%E0%A6%B2+%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%B0+%E0%A6%8F%E0%A6%A8%E0%A7%8D%E0%A6%A1+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0+%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x3754c38e2972ecbb:0xc67c3e7bd00be1a!8m2!3d22.9325235!4d90.8292637!16s%2Fg%2F11fct8cv6v!19sChIJu-xyKY7DVDcRGr4AvefDZww?authuser=0&hl=bn&rclk=1
112,রাহমান মোটরস,https://www.google.com/maps/place/%E0%A6%B0%E0%A6%BE%E0%A6%B9%E0%A6%AE%E0%A6%BE%E0%A6%A8+%E0%A6%AE%E0%A7%8B%E0%A6%9F%E0%A6%B0%E0%A6%B8/data=!4m7!3m6!1s0x3754a3ad1860b3db:0xe3ebf7fcb5f41208!8m2!3d22.9449764!4d91.112076!16s%2Fg%2F11j21x_d2h!19sChIJ27NgGK2jVDcRCBL0tfz36-M?authuser=0&hl=bn&rclk=1
113,গ্লোবাল কম্পিউটার (বিডি) উ-2,https://www.google.com/maps/place/%E0%A6%97%E0%A7%8D%E0%A6%B2%E0%A7%8B%E0%A6%AC%E0%A6%BE%E0%A6%B2+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0+%28%E0%A6%AC%E0%A6%BF%E0%A6%A1%E0%A6%BF%29+%E0%A6%89-2/data=!4m7!3m6!1s0x3753699d1e3b33ed:0xafbfaa7e3e68831c!8m2!3d23.0091429!4d91.3955577!16s%2Fg%2F11kpzn90gz!19sChIJ7TM7Hp1pUzcRHINoPn6qv68?authuser=0&hl=bn&rclk=1
114,ব্রাদার্স কম্পিউটার,https://www.google.com/maps/place/%E0%A6%AC%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%A6%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x375368310b212225:0x4f43e68651e7b21a!8m2!3d23.0101628!4d91.3987192!16s%2Fg%2F11bw5xwcs3!19sChIJJSIhCzFoUzcRGrLnUYbmQ08?authuser=0&hl=bn&rclk=1
115,ফারিহা কম্পিউটার & গ্রাফিক্স সেন্টের,https://www.google.com/maps/place/%E0%A6%AB%E0%A6%BE%E0%A6%B0%E0%A6%BF%E0%A6%B9%E0%A6%BE+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0+%26+%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%AB%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B8+%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A7%87%E0%A6%B0/data=!4m7!3m6!1s0x37536834101c6e97:0x28ac6990aa20a12b!8m2!3d23.0139438!4d91.4007662!16s%2Fg%2F11c2njswjm!19sChIJl24cEDRoUzcRK6EgqpBprCg?authuser=0&hl=bn&rclk=1
116,বাইক জনে সুজুকি,https://www.google.com/maps/place/%E0%A6%AC%E0%A6%BE%E0%A6%87%E0%A6%95+%E0%A6%9C%E0%A6%A8%E0%A7%87+%E0%A6%B8%E0%A7%81%E0%A6%9C%E0%A7%81%E0%A6%95%E0%A6%BF/data=!4m7!3m6!1s0x3754a3ab0acdcd03:0x3cbfa06cc1c57928!8m2!3d22.9449388!4d91.111966!16s%2Fg%2F11qpzk6497!19sChIJA83NCqujVDcRKHnFwWygvzw?authuser=0&hl=bn&rclk=1
117,খালেকের দোকান,https://www.google.com/maps/place/%E0%A6%96%E0%A6%BE%E0%A6%B2%E0%A7%87%E0%A6%95%E0%A7%87%E0%A6%B0+%E0%A6%A6%E0%A7%8B%E0%A6%95%E0%A6%BE%E0%A6%A8/data=!4m7!3m6!1s0x37535fab9b130dab:0xfca1e8d41ddb780e!8m2!3d22.9680775!4d91.2241756!16s%2Fg%2F11h6l3mbv9!19sChIJqw0Tm6tfUzcRDnjbHdToofw?authuser=0&hl=bn&rclk=1
118,মুনতাসির স্টোর Muntasir Store,https://www.google.com/maps/place/%E0%A6%AE%E0%A7%81%E0%A6%A8%E0%A6%A4%E0%A6%BE%E0%A6%B8%E0%A6%BF%E0%A6%B0+%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%B0+Muntasir+Store/data=!4m7!3m6!1s0x375358fbbf5aa645:0xd08342201aef6960!8m2!3d22.8608764!4d91.2444091!16s%2Fg%2F12hkvghdn!19sChIJRaZav_tYUzcRYGnvGiBCg9A?authuser=0&hl=bn&rclk=1
119,দেশ কম্পিউটার,https://www.google.com/maps/place/%E0%A6%A6%E0%A7%87%E0%A6%B6+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x3753683b7adbb9a3:0xe95c1089d6ca16a5!8m2!3d23.0091766!4d91.3954729!16s%2Fg%2F11bwgvx012!19sChIJo7nbejtoUzcRpRbK1okQXOk?authuser=0&hl=bn&rclk=1
